,type,elevation_ft,continent,Longitude
5497,heliport,5750.0,NA,-115.31800079345705
5498,heliport,4722.0,NA,-111.971389
5499,heliport,35.0,NA,-76.48380279541016
5500,small_airport,815.0,NA,-89.4237
5501,heliport,21.0,NA,-122.2480010986328
5502,small_airport,1300.0,NA,-92.27519989013672
5503,small_airport,570.0,NA,-97.300986
5504,small_airport,200.0,NA,-149.69900512695312
5505,heliport,562.0,NA,-86.255355
5506,small_airport,1309.0,NA,-111.959395
5507,small_airport,346.0,NA,-119.0459976196289
5508,heliport,556.0,NA,-118.26000213623048
5509,heliport,6512.0,NA,-104.5999984741211
5510,small_airport,251.0,NA,-86.68800354003906
5511,heliport,15.0,NA,-80.05729675292969
5512,small_airport,780.0,NA,-82.60659790039062
5513,heliport,1044.0,NA,-84.01809692382812
5514,small_airport,887.0,NA,-84.7416000366211
5515,small_airport,5500.0,NA,-115.13500213623048
5516,heliport,742.0,NA,-86.07779693603516
5517,small_airport,790.0,NA,-84.86219787597656
5518,small_airport,1586.0,NA,-98.45835
5519,heliport,53.0,NA,-92.44539642333984
5520,small_airport,884.0,NA,-88.5114974975586
5521,small_airport,600.0,NA,-69.138333
5522,small_airport,1004.0,NA,-93.33550262451172
5523,small_airport,820.0,NA,-91.26020050048828
5524,heliport,80.0,NA,-77.58419799804688
5525,small_airport,2260.0,NA,-102.71099853515624
5526,heliport,1140.0,NA,-96.02950286865234
5527,medium_airport,185.0,NA,-74.76629638671875
5528,small_airport,5218.0,NA,-106.61299896240234
5529,small_airport,1645.0,NA,-79.31230163574219
5530,heliport,650.0,NA,-81.95069885253906
5531,small_airport,1140.0,NA,-80.5353012084961
5532,small_airport,575.0,NA,-95.5783004761
5533,small_airport,1080.0,NA,-97.568392
5534,small_airport,253.0,NA,-123.30799865722656
5535,small_airport,1350.0,NA,-75.94409942626953
5536,small_airport,1057.0,NA,-121.6780014038086
5537,small_airport,3475.0,NA,-101.40899658203124
5538,heliport,162.0,NA,-95.46769714355467
5539,heliport,900.0,NA,-84.27079772949219
5540,small_airport,39.0,NA,-94.258103
5541,heliport,1840.0,NA,-80.72309875488281
5542,small_airport,1670.0,NA,-120.76100158691406
5543,small_airport,985.0,NA,-89.96869659423828
5544,heliport,28.0,NA,-95.101638
5545,small_airport,1001.0,NA,-100.41799926757812
5546,small_airport,300.0,NA,-149.6060028076172
5547,heliport,283.0,NA,-92.304221
5548,small_airport,1193.0,NA,-113.001729
5549,heliport,345.0,NA,-118.24600219726562
5550,small_airport,263.0,NA,-114.605663
5551,heliport,6660.0,NA,-107.86799621582033
5552,small_airport,130.0,NA,-85.06939697265625
5553,small_airport,246.0,NA,-87.2074966430664
5554,small_airport,745.0,NA,-82.64759826660156
5555,heliport,1215.0,NA,-84.5510025024414
5556,heliport,799.0,NA,-84.9160995483
5557,small_airport,965.0,NA,-88.875
5558,small_airport,766.0,NA,-84.94270324707031
5559,small_airport,690.0,NA,-88.08280181884766
5560,heliport,3000.0,NA,-100.84500122070312
5561,heliport,657.0,NA,-86.28780364990234
5562,small_airport,180.0,NA,-93.81829833984376
5563,small_airport,810.0,NA,-88.77120208740234
5564,heliport,597.0,NA,-83.215767
5565,small_airport,1015.0,NA,-94.9614028930664
5566,small_airport,1376.0,NA,-93.9241027832
5567,heliport,1270.0,NA,-93.28070068359376
5568,small_airport,960.0,NA,-82.03189849853516
5569,small_airport,1967.0,NA,-98.81199645996094
5570,heliport,28.0,NA,-74.8635025024414
5571,heliport,1026.0,NA,-78.866489
5572,small_airport,342.0,NA,-78.04969787597656
5573,small_airport,1195.0,NA,-80.55149841308594
5574,small_airport,898.0,NA,-82.331298828125
5575,small_airport,1080.0,NA,-97.06700134277344
5576,heliport,338.0,NA,-122.406449318
5577,small_airport,430.0,NA,-75.08209991455078
5578,heliport,30.0,NA,-75.19660186767578
5579,small_airport,12.0,NA,-123.9049988
5580,heliport,578.0,NA,-97.04889678955078
5581,heliport,871.0,NA,-100.4538611
5582,small_airport,558.0,NA,-97.350454
5583,small_airport,440.0,NA,-96.7593994140625
5584,heliport,12.0,NA,-76.05829620361328
5585,heliport,880.0,NA,-117.055574
5586,small_airport,1190.0,NA,-89.59369659423828
5587,heliport,80.0,NA,-95.55359649658205
5588,seaplane_base,712.1670117322291,NA,-133.32699585
5589,seaplane_base,120.0,NA,-149.996994019
5590,small_airport,190.0,NA,-87.72370148
5591,small_airport,2940.0,NA,-111.002898
5592,small_airport,92.0,NA,-68.91059875488281
5593,small_airport,2499.0,NA,-117.60700225830078
5594,small_airport,175.0,NA,-121.0749969482422
5595,small_airport,632.0,NA,-82.89019775390625
5596,small_airport,72.0,NA,-81.11920166015625
5597,small_airport,1946.0,NA,-84.393798828125
5598,small_airport,930.0,NA,-86.56749725341797
5599,heliport,1065.0,NA,-88.60359954833984
5600,heliport,660.0,NA,-86.51190185546875
5601,small_airport,420.0,NA,-88.27230072021484
5602,small_airport,900.0,NA,-94.7480010986328
5603,small_airport,1700.0,NA,-82.32420349121094
5604,heliport,41.0,NA,-92.21070098876952
5605,heliport,38.0,NA,-70.101833
5606,small_airport,441.0,NA,-70.85440063476562
5607,seaplane_base,1119.0,NA,-92.66680145263672
5608,heliport,325.0,NA,-89.57839965820312
5609,small_airport,1940.0,NA,-83.45819854736328
5610,small_airport,1020.0,NA,-97.05950164794922
5611,small_airport,3259.0,NA,-101.69400024414062
5612,small_airport,6164.0,NA,-106.11900329589844
5613,heliport,135.0,NA,-73.84529876708984
5614,small_airport,820.0,NA,-81.49009704589844
5615,small_airport,1100.0,NA,-83.85469818115234
5616,heliport,600.0,NA,-96.13919830322266
5617,small_airport,1680.0,NA,-77.23030090332031
5618,small_airport,360.0,NA,-75.01069641113281
5619,heliport,837.0,NA,-97.65499877929688
5620,small_airport,2296.0,NA,-99.7834014892578
5621,heliport,660.0,NA,-97.19139862060548
5622,small_airport,325.0,NA,-97.8043975830078
5623,small_airport,725.0,NA,-78.67859649658203
5624,small_airport,1155.0,NA,-119.12999725341795
5625,heliport,878.0,NA,-87.9677963256836
5626,small_airport,800.0,NA,-97.56009674072266
5627,seaplane_base,2000.0,NA,-146.041000366
5628,small_airport,100.0,NA,-149.33999633789062
5629,small_airport,1067.0,NA,-94.175277
5630,small_airport,5115.0,NA,-110.932778
5631,small_airport,842.0,NA,-89.07569885253906
5632,heliport,353.0,NA,-118.22899627685548
5633,small_airport,575.0,NA,-116.2760009765625
5634,heliport,6650.0,NA,-120.56600189208984
5635,heliport,8700.0,NA,-107.8040008544922
5636,small_airport,700.0,NA,-97.14610290527344
5637,small_airport,78.0,NA,-81.54060363769531
5638,heliport,20.0,NA,-80.19139862060547
5639,heliport,458.0,NA,-82.8046035767
5640,small_airport,770.0,NA,-85.9000015258789
5641,small_airport,675.0,NA,-87.8594970703125
5642,small_airport,820.0,NA,-84.86389923095703
5643,heliport,464.0,NA,-88.95700073242188
5644,small_airport,143.0,NA,-79.92060089111328
5645,small_airport,1325.0,NA,-97.70860290527344
5646,small_airport,740.0,NA,-85.33190155029297
5647,small_airport,200.0,NA,-91.16680145263672
5648,heliport,390.0,NA,-71.50890350341797
5649,heliport,603.0,NA,-83.388333
5650,small_airport,1071.0,NA,-95.077057
5651,heliport,435.0,NA,-90.393394
5652,small_airport,5156.0,NA,-111.069988
5653,small_airport,489.0,NA,-76.57749938964844
5654,small_airport,800.0,NA,-82.05509948730469
5655,heliport,1110.0,NA,-96.04080200195312
5656,seaplane_base,17.0,NA,-74.4260025024414
5657,heliport,28.0,NA,-73.56790161132812
5658,small_airport,586.0,NA,-82.84709930419922
5659,heliport,1150.0,NA,-81.08540344238281
5660,heliport,715.0,NA,-95.91690063476562
5661,small_airport,700.0,NA,-123.1269989013672
5662,small_airport,3066.0,NA,-114.3000030517578
5663,heliport,1199.3771003119025,NA,-97.859076
5664,small_airport,3315.0,NA,-102.077003479
5665,heliport,665.0,NA,-97.37969970703124
5666,small_airport,830.0,NA,-97.93360137939452
5667,small_airport,285.0,NA,-77.64610290527344
5668,small_airport,2500.0,NA,-117.4499969482422
5669,small_airport,2360.0,NA,-101.055999756
5670,small_airport,520.0,NA,-149.3410034
5671,small_airport,1720.0,NA,-122.544514
5672,small_airport,4772.0,NA,-112.44499969482422
5673,small_airport,1178.0,NA,-70.2488021850586
5674,small_airport,-99.0,NA,-115.54199981689452
5675,small_airport,25.0,NA,-121.52999877929688
5676,small_airport,5230.0,NA,-104.31700134277344
5677,small_airport,20.0,NA,-80.9878005981
5678,heliport,61.0,NA,-80.05729675292969
5679,heliport,948.0,NA,-83.71160125732422
5680,small_airport,880.0,NA,-92.062401
5681,medium_airport,5624.0,NA,-111.049361
5682,small_airport,370.0,NA,-87.79029846191406
5683,small_airport,855.0,NA,-88.64640045166016
5684,small_airport,739.0,NA,-86.45079803466797
5685,heliport,585.0,NA,-89.406725
5686,small_airport,690.0,NA,-85.5551986694336
5687,heliport,360.0,NA,-118.241912
5688,heliport,8.0,NA,-91.98259735107422
5689,small_airport,640.0,NA,-85.35590362548828
5690,heliport,850.0,NA,-82.55740356445312
5691,small_airport,1304.0,NA,-95.186897
5692,heliport,610.0,NA,-91.45130157470705
5693,small_airport,696.0,NA,-79.5552978515625
5694,heliport,75.0,NA,-74.10790252685547
5695,small_airport,370.0,NA,-78.69000244140625
5696,small_airport,905.0,NA,-84.0342025756836
5697,heliport,1155.0,NA,-81.05079650878906
5698,heliport,586.0,NA,-95.20549774169922
5699,heliport,366.0,NA,-119.29699707
5700,small_airport,340.0,NA,-75.08709716796875
5701,heliport,120.0,NA,-95.60440063476562
5702,heliport,320.0,NA,-89.67579650878906
5703,small_airport,250.0,NA,-98.1583023071289
5704,small_airport,990.0,NA,-97.49030303955078
5705,heliport,2000.0,NA,-82.643798828125
5706,small_airport,250.0,NA,-122.93599700927734
5707,small_airport,900.0,NA,-89.19259643554688
5708,heliport,734.0,NA,-97.36329650878906
5709,small_airport,409.0,NA,-83.67489624023438
5710,small_airport,1571.0,NA,-93.695602417
5711,medium_airport,66.0,NA,-158.617996216
5712,seaplane_base,2407.0,NA,-146.449005127
5713,small_airport,200.0,NA,-151.7989959716797
5714,heliport,75.0,NA,-151.04100036621094
5715,small_airport,490.0,NA,-147.34800720214844
5716,small_airport,480.0,NA,-147.333999634
5717,heliport,280.0,NA,-149.039006
5718,small_airport,400.0,NA,-149.46200561523438
5719,small_airport,125.0,NA,-149.26800537109375
5720,small_airport,420.0,NA,-149.4320068359375
5721,small_airport,150.0,NA,-149.19000244140625
5722,seaplane_base,3.0,NA,-87.80780029296875
5723,heliport,1024.0,NA,-86.422975
5724,small_airport,400.0,NA,-86.68190002440001
5725,heliport,1199.3771003119025,NA,-88.09889984130001
5726,small_airport,466.0,NA,-86.85140228271484
5727,small_airport,505.0,NA,-87.65280151367188
5728,heliport,589.0,NA,-85.741164
5729,small_airport,300.0,NA,-86.166702
5730,small_airport,225.0,NA,-85.99310302734375
5731,heliport,693.0,NA,-86.980605
5732,small_airport,150.0,NA,-91.46119689941406
5733,small_airport,226.0,NA,-90.2063980102539
5734,heliport,350.0,NA,-93.58550262451172
5735,heliport,540.0,NA,-92.3667984009
5736,heliport,344.0,NA,-92.40460205078124
5737,small_airport,249.0,NA,-90.7936019897461
5738,heliport,865.0,NA,-92.39320373535156
5739,heliport,1508.0,NA,-111.921611
5740,heliport,2000.0,NA,-111.49199676513672
5741,heliport,1085.0,NA,-112.0719985961914
5742,small_airport,1450.0,NA,-111.617221
5743,heliport,2468.0,NA,-110.946625
5744,heliport,3102.0,NA,-110.73575
5745,small_airport,80.0,NA,-112.259444
5746,small_airport,1300.0,NA,-111.950791
5747,heliport,4456.0,NA,-111.822998046875
5748,small_airport,2750.0,NA,-109.98799896240234
5749,small_airport,1194.0,NA,-71.8218002319336
5750,small_airport,1955.0,NA,-102.24500274658205
5751,small_airport,43.0,NA,-70.54039764404297
5752,small_airport,440.0,NA,-73.57959747314453
5753,small_airport,582.0,NA,-72.00789642
5754,small_airport,2125.0,NA,-145.86099243164062
5755,seaplane_base,25.0,NA,-151.5019989013672
5756,seaplane_base,712.1670117322291,NA,-133.2530059814453
5757,heliport,513.0,NA,-118.28600311279295
5758,heliport,449.0,NA,-120.869629
5759,heliport,6120.0,NA,-116.815349758
5760,heliport,5.0,NA,-122.48699951171876
5761,small_airport,1700.0,NA,-116.15399932861328
5762,heliport,400.0,NA,-119.18399810791016
5763,heliport,335.0,NA,-119.2300033569336
5764,small_airport,335.0,NA,-120.247001648
5765,small_airport,480.0,NA,-120.931999207
5766,seaplane_base,1326.0,NA,-122.718002
5767,small_airport,3222.0,NA,-149.5800018310547
5768,small_airport,1625.0,NA,-119.86199951171876
5769,small_airport,1380.0,NA,-120.5250015
5770,heliport,214.0,NA,-121.571998596
5771,small_airport,34.0,NA,-121.1989974975586
5772,heliport,70.0,NA,-121.6510009765625
5773,heliport,165.0,NA,-117.8550033569336
5774,heliport,646.0,NA,-118.238998413
5775,small_airport,860.0,NA,-114.18699645996094
5776,small_airport,335.0,NA,-118.9229965209961
5777,small_airport,1280.0,NA,-119.508003
5778,heliport,3760.0,NA,-120.763475
5779,small_airport,4184.0,NA,-102.30599975585938
5780,small_airport,6200.0,NA,-107.85900115966795
5781,heliport,4872.0,NA,-105.051002502
5782,heliport,5093.0,NA,-108.063164
5783,small_airport,5320.0,NA,-104.2509994506836
5784,heliport,5294.0,NA,-104.91999816894533
5785,small_airport,8000.0,NA,-105.28399658203124
5786,small_airport,6978.0,NA,-107.53399658203124
5787,small_airport,7120.0,NA,-106.8489990234375
5788,heliport,3640.0,NA,-120.23500061035156
5789,small_airport,600.0,NA,-72.06809997558594
5790,heliport,530.0,NA,-73.03730010986328
5791,heliport,90.0,NA,-72.99569702148438
5792,heliport,550.0,NA,-72.57230377197266
5793,heliport,156.0,NA,-73.42179870605469
5794,small_airport,820.0,NA,-73.21620178222656
5795,small_airport,670.0,NA,-72.11840057373047
5796,small_airport,30.0,NA,-72.29620361328125
5797,heliport,50.0,NA,-73.53179931640625
5798,heliport,1135.0,NA,-81.30819702148438
5799,small_airport,1224.0,NA,-93.20189666748048
5800,small_airport,628.0,NA,-85.5718002319336
5801,small_airport,1290.0,NA,-81.0687026977539
5802,heliport,800.0,NA,-84.19159698486328
5803,small_airport,805.0,NA,-82.95770263671875
5804,small_airport,918.0,NA,-83.21939849853516
5805,small_airport,180.0,NA,-93.79989624023438
5806,small_airport,202.0,NA,-93.95709991455078
5807,small_airport,85.0,NA,-81.94090270996094
5808,small_airport,17.0,NA,-82.99120330810547
5809,small_airport,140.0,NA,-85.28880310058594
5810,heliport,10.0,NA,-80.04920196533203
5811,small_airport,150.0,NA,-85.09130096435547
5812,heliport,31.0,NA,-81.244306
5813,small_airport,100.0,NA,-84.9813003540039
5814,heliport,10.0,NA,-82.25869750976562
5815,small_airport,80.0,NA,-82.3678970336914
5816,heliport,10.0,NA,-82.13590240478516
5817,heliport,6.0,NA,-82.0884017944336
5818,small_airport,120.0,NA,-82.22339630126953
5819,small_airport,25.0,NA,-83.60790252685547
5820,heliport,17.0,NA,-82.622436
5821,heliport,50.0,NA,-82.28839874267578
5822,small_airport,21.0,NA,-81.50090026855469
5823,heliport,297.0,NA,-80.05390167236328
5824,small_airport,50.0,NA,-82.36370086669922
5825,small_airport,125.0,NA,-85.1677017211914
5826,small_airport,780.0,NA,-77.9375
5827,small_airport,2442.0,NA,-78.84700012207031
5828,seaplane_base,1600.0,NA,-97.029800415
5829,small_airport,1214.0,NA,-91.49819946289062
5830,small_airport,1188.0,NA,-79.6083984375
5831,small_airport,840.0,NA,-84.54440307617188
5832,heliport,1070.0,NA,-83.97380065917969
5833,small_airport,1080.0,NA,-84.90969848632812
5834,small_airport,980.0,NA,-84.36519622802734
5835,small_airport,918.0,NA,-84.44850158691406
5836,small_airport,820.0,NA,-84.34940338134766
5837,small_airport,352.0,NA,-83.86129760742188
5838,small_airport,800.0,NA,-85.23049926757812
5839,heliport,1050.0,NA,-84.20939636230469
5840,heliport,982.0,NA,-84.38739776611328
5841,small_airport,447.0,NA,-83.7219009399414
5842,small_airport,1801.0,NA,-96.68810272216795
5843,small_airport,200.0,NA,-149.62399291992188
5844,small_airport,710.0,NA,-86.54830169677734
5845,small_airport,786.0,NA,-86.25689697265625
5846,heliport,947.0,NA,-93.05159759521484
5847,heliport,1170.0,NA,-96.401478
5848,small_airport,1095.0,NA,-93.5427017211914
5849,small_airport,1150.0,NA,-92.87799835205078
5850,small_airport,1145.0,NA,-94.0115966796875
5851,small_airport,803.0,NA,-91.83319854736328
5852,heliport,1360.0,NA,-96.1719970703
5853,heliport,1474.0,NA,-95.4897003173828
5854,small_airport,905.0,NA,-86.61750030517578
5855,small_airport,795.0,NA,-86.13500213623047
5856,heliport,700.0,NA,-86.34719848632812
5857,heliport,825.0,NA,-86.3905029296875
5858,heliport,791.0,NA,-85.44519805908203
5859,heliport,785.0,NA,-85.16000366210938
5860,small_airport,750.0,NA,-86.12889862060547
5861,small_airport,570.0,NA,-87.37339782714844
5862,heliport,444.0,NA,-89.0261001586914
5863,heliport,750.0,NA,-89.2864990234375
5864,small_airport,432.0,NA,-89.38780212402344
5865,heliport,850.0,NA,-90.38249969482422
5866,heliport,843.0,NA,-88.211119473
5867,small_airport,558.0,NA,-88.356535
5868,heliport,451.0,NA,-88.99250030517578
5869,heliport,570.0,NA,-88.58920288085938
5870,heliport,570.0,NA,-88.94889831542969
5871,heliport,832.0,NA,-86.39559936523438
5872,small_airport,875.0,NA,-86.05030059814453
5873,small_airport,780.0,NA,-86.94999694824219
5874,small_airport,858.0,NA,-85.90059661865234
5875,small_airport,805.0,NA,-86.90280151367188
5876,seaplane_base,1037.0,NA,-84.837196350098
5877,seaplane_base,989.0,NA,-85.041395
5878,small_airport,924.0,NA,-85.46499633789062
5879,heliport,500.0,NA,-89.2211990356
5880,heliport,600.0,NA,-90.41510009765624
5881,small_airport,490.0,NA,-89.97959899902344
5882,small_airport,710.0,NA,-88.77950286865234
5883,heliport,750.0,NA,-89.83899688720703
5884,small_airport,670.0,NA,-87.78170013427734
5885,heliport,815.0,NA,-88.2789993286
5886,small_airport,640.0,NA,-91.0501022339
5887,small_airport,96.0,NA,-80.39399719238281
5888,heliport,640.0,NA,-82.546111
5889,small_airport,3489.0,NA,-101.55599975585938
5890,small_airport,3620.0,NA,-101.74600219726562
5891,heliport,1068.0,NA,-96.33360290527344
5892,small_airport,665.0,NA,-90.59040069580078
5893,small_airport,1982.0,NA,-98.94210052490234
5894,seaplane_base,712.1670117322291,NA,-131.677002
5895,small_airport,30.0,NA,-157.00999450683594
5896,small_airport,125.0,NA,-151.26300048828125
5897,medium_airport,1250.0,NA,-97.9614028930664
5898,small_airport,1150.0,NA,-95.21630096435548
5899,small_airport,3650.0,NA,-101.66600036621094
5900,small_airport,1414.0,NA,-98.01809692382812
5901,heliport,1340.0,NA,-98.01730346679688
5902,small_airport,3330.0,NA,-101.3479995727539
5903,small_airport,3345.0,NA,-101.36299896240234
5904,small_airport,338.0,NA,-88.56529998779297
5905,small_airport,665.0,NA,-87.176428
5906,small_airport,498.0,NA,-87.79029846191406
5907,small_airport,903.0,NA,-85.257778
5908,small_airport,860.0,NA,-84.927778
5909,small_airport,700.0,NA,-86.25420379638672
5910,seaplane_base,330.0,NA,-149.408004761
5911,small_airport,200.0,NA,-93.8280029296875
5912,small_airport,55.0,NA,-91.981201171875
5913,heliport,5.0,NA,-91.19450378417967
5914,heliport,6.0,NA,-91.19319915771484
5915,heliport,1199.3771003119025,NA,-91.18260192871094
5916,heliport,50.0,NA,-91.19429779050002
5917,seaplane_base,712.1670117322291,NA,-89.38780212402344
5918,heliport,26.0,NA,-91.87899780273438
5919,heliport,15.0,NA,-93.162636
5920,small_airport,424.0,NA,-87.8375015258789
5921,small_airport,674.0,NA,-88.97509765625
